loincId	loincScale	outcome	hpoTermId	supplementalTermId	curation	comment
50553-7	Nom	SNOMEDCT:449101000124102	HP:0040320	.	JGM:azhang[2018-07-15];JGM:azhang[2018-09-28]	copied from: 5778-6
50553-7	Nom	SNOMEDCT:449061000124100	HP:0040322	.	JGM:azhang[2018-07-15];JGM:azhang[2018-09-28]	copied from: 5778-6
50555-2	Ord	NEG	HP:0003076	.	JGM:azhang[2018-07-24]	.
50555-2	Ord	POS	HP:0003076	.	JGM:azhang[2018-07-24]	.
50557-8	Qn	N	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
50557-8	Qn	H	HP:0002919	.	HPO:nvasilevsky[2018-05-21]	.
50558-6	Ord	NEG	HP:0031812	.	HPO:probinson[2018-04-30]	.
50558-6	Ord	POS	HP:0031812	.	HPO:probinson[2018-04-30]	.
50559-4	Qn	N	HP:0003641	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	.
50559-4	Qn	H	HP:0003641	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	.
50562-8	Qn	L	HP:0003158	.	HPO:nvasilevsky[2018-09-26]	.
50562-8	Qn	N	HP:0003110	.	HPO:nvasilevsky[2018-09-26]	.
50563-6	Qn	N	HP:0031890	.	HPO:nvasilevsky[2018-07-17]	.
50563-6	Qn	H	HP:0031890	.	HPO:nvasilevsky[2018-07-17]	.
50609-7	Qn	L	HP:0003203	.	UCD:tjcallahan[2019-02-23]	.
50609-7	Qn	N	HP:0011993	.	UCD:tjcallahan[2019-02-23]	.
50609-7	Qn	H	HP:0003203	.	UCD:tjcallahan[2019-02-23]	.
50634-5	Qn	N	HP:0410238	.	OHSU:JP[2018-10-09]	.
50634-5	Qn	H	HP:0410238	.	OHSU:JP[2018-10-09]	.
50638-6	Qn	N	HP:0410228	.	HPO:nvasilevsky[2018-10-04]	.
50638-6	Qn	H	HP:0410228	.	HPO:nvasilevsky[2018-10-04]	.
50639-4	Qn	N	HP:0410235	.	OHSU:JP[2018-10-08]	.
50639-4	Qn	H	HP:0410235	.	OHSU:JP[2018-10-08]	.
50651-9	Qn	N	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50651-9	Qn	H	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50652-7	Qn	N	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50652-7	Qn	H	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50655-0	Qn	N	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50655-0	Qn	H	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50656-8	Qn	N	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50656-8	Qn	H	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50657-6	Qn	N	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50657-6	Qn	H	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
50714-5	Qn	N	HP:0410238	.	OHSU:JP[2018-10-09]	.
50714-5	Qn	H	HP:0410238	.	OHSU:JP[2018-10-09]	.
50769-9	Qn	N	HP:0031810	.	HPO:nvasilevsky[2019-01-15]	copied from: 50770-7
50769-9	Qn	H	HP:0031810	.	HPO:nvasilevsky[2019-01-15]	copied from: 50770-7
50770-7	Qn	N	HP:0031810	.	HPO:nvasilevsky[2019-01-15]	.
50770-7	Qn	H	HP:0031810	.	HPO:nvasilevsky[2019-01-15]	.
51329-1	Qn	L	HP:0001983	.	HPO:nvasilevsky[2018-07-25]	.
51329-1	Qn	N	HP:0025540	.	HPO:nvasilevsky[2018-07-25]	.
51330-9	Qn	L	HP:0001983	.	HPO:nvasilevsky[2018-07-25]	.
51330-9	Qn	N	HP:0025540	.	HPO:nvasilevsky[2018-07-25]	.
51331-7	Qn	L	HP:0001983	.	HPO:nvasilevsky[2018-07-25]	.
51331-7	Qn	N	HP:0025540	.	HPO:nvasilevsky[2018-07-25]	.
51332-5	Qn	L	HP:0001983	.	HPO:nvasilevsky[2018-07-25]	.
51332-5	Qn	N	HP:0025540	.	HPO:nvasilevsky[2018-07-25]	.
51380-4	Qn	N	HP:0025540	.	HPO:nvasilevsky[2019-05-24]	.
51380-4	Qn	H	HP:0002853	.	HPO:nvasilevsky[2019-05-24]	.
51423-2	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-07-18]	.
51423-2	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-07-18]	.
51423-2	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-07-18]	.
51428-1	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
51428-1	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
51478-6	Qn	N	HP:0003110	.	HPO:nvasilevsky[2018-10-01]	.
51478-6	Qn	H	HP:0032068	.	HPO:nvasilevsky[2018-10-01]	.
51484-4	Qn	N	HP:0031200	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	check mapping for normal and low
51484-4	Qn	H	HP:0031200	.	JGM:azhang[2018-07-24];JGM:azhang[2018-10-17]	check mapping for normal and low
51487-7	Qn	N	HP:0012614	.	HPO:nvasilevsky[2018-10-01]	.
51487-7	Qn	H	HP:0012085	.	HPO:nvasilevsky[2018-10-01]	.
51527-0	Ord	NEG	HP:0410238	.	HPO:nvasilevsky[2018-10-03]	.
51527-0	Ord	POS	HP:0410238	.	HPO:nvasilevsky[2018-10-03]	.
51528-8	Ord	NEG	HP:0410228	.	HPO:nvasilevsky[2018-10-08]	.
51528-8	Ord	POS	HP:0410228	.	HPO:nvasilevsky[2018-10-08]	.
51549-4	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 21211-8
51549-4	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 21211-8
51554-4	Ord	NEG	HP:0410222	.	HPO:nvasilevsky[2018-10-04]	.
51554-4	Ord	POS	HP:0410222	.	HPO:nvasilevsky[2018-10-04]	.
51568-4	Ord	NEG	HP:0410232	.	OHSU:JP[2018-10-08]	.
51568-4	Ord	POS	HP:0410232	.	OHSU:JP[2018-10-08]	.
51569-2	Ord	NEG	HP:0410232	.	OHSU:JP[2018-10-08]	.
51569-2	Ord	POS	HP:0410232	.	OHSU:JP[2018-10-08]	.
51570-0	Ord	NEG	HP:0410232	.	OHSU:JP[2018-10-08]	.
51570-0	Ord	POS	HP:0410232	.	OHSU:JP[2018-10-08]	.
51571-8	Ord	NEG	HP:0410232	.	OHSU:JP[2018-10-08]	.
51571-8	Ord	POS	HP:0410232	.	OHSU:JP[2018-10-08]	.
51572-6	Ord	NEG	HP:0410232	.	OHSU:JP[2018-10-08]	.
51572-6	Ord	POS	HP:0410232	.	OHSU:JP[2018-10-08]	.
51696-3	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-07-18]	.
51696-3	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-07-18]	.
51696-3	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-07-18]	.
51703-7	Qn	N	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	.
51703-7	Qn	H	HP:0031810	.	HPO:nvasilevsky[2018-05-08]	.
51715-1	Qn	N	HP:0031907	.	HPO:nvasilevsky[2018-08-29]	.
51715-1	Qn	H	HP:0031907	.	HPO:nvasilevsky[2018-08-29]	.
51729-2	Qn	N	HP:0031810	.	HPO:nvasilevsky[2019-01-15]	.
51729-2	Qn	H	HP:0031810	.	HPO:nvasilevsky[2019-01-15]	.
51733-4	Qn	L	HP:0012418	.	UCD:tjcallahan[2019-02-23]	.
51733-4	Qn	N	HP:0500165	.	UCD:tjcallahan[2019-02-23]	.
51733-4	Qn	H	HP:0012419	.	UCD:tjcallahan[2019-02-23]	.
51794-6	Qn	N	HP:0031907	.	HPO:nvasilevsky[2018-08-29]	.
51794-6	Qn	H	HP:0031907	.	HPO:nvasilevsky[2018-08-29]	.
51828-2	Qn	N	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
51828-2	Qn	H	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
51829-0	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
51829-0	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
51859-7	Ord	NEG	HP:0410221	.	HPO:nvasilevsky[2018-10-12]	.
51859-7	Ord	POS	HP:0410221	.	HPO:nvasilevsky[2018-10-12]	.
52954-5	Qn	N	HP:0500110	.	HPO:nvasilevsky[2019-01-15]	.
52954-5	Qn	H	HP:0500110	.	HPO:nvasilevsky[2019-01-15]	.
52955-2	Qn	N	HP:0031840	.	HPO:nvasilevsky[2018-12-18]	.
52955-2	Qn	H	HP:0500111	.	HPO:nvasilevsky[2018-12-18]	.
52956-0	Qn	N	HP:0500109	.	HPO:nvasilevsky[2018-07-17]	.
52956-0	Qn	H	HP:0500109	.	HPO:nvasilevsky[2018-07-17]	.
52958-6	Qn	N	HP:0031841	.	HPO:nvasilevsky[2018-09-11]	.
52958-6	Qn	H	HP:0031841	.	HPO:nvasilevsky[2018-09-11]	.
52972-7	Qn	N	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
52972-7	Qn	H	HP:0410227	.	HPO:nvasilevsky[2018-10-08]	.
53061-8	Qn	N	HP:0410175	.	HPO:nvasilevsky[2018-05-21]	.
53061-8	Qn	H	HP:0410175	.	HPO:nvasilevsky[2018-05-21]	.
53116-0	Qn	L	HP:0032066	.	OHSU:JP[2018-10-02]	.
53116-0	Qn	N	HP:0032065	.	OHSU:JP[2018-10-02]	.
53116-0	Qn	H	HP:0032067	.	OHSU:JP[2018-10-02]	.
53133-5	Qn	N	HP:0031886	.	HPO:nvasilevsky[2018-09-14]	.
53133-5	Qn	H	HP:0003141	.	HPO:nvasilevsky[2018-09-14]	.
53145-9	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
53145-9	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
53145-9	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
53292-9	Ord	NEG	HP:0000790	.	JGM:azhang[2018-07-24]	.
53292-9	Ord	POS	HP:0000790	.	JGM:azhang[2018-07-24]	.
53316-6	Ord	NEG	HP:0012614	.	HPO:nvasilevsky[2018-10-01]	.
53316-6	Ord	POS	HP:0012085	.	HPO:nvasilevsky[2018-10-01]	.
53321-6	Ord	NEG	HP:0003110	.	HPO:nvasilevsky[2018-10-01]	.
53321-6	Ord	POS	HP:0032068	.	HPO:nvasilevsky[2018-10-01]	.
53326-5	Qn	L	HP:0003158	.	HPO:nvasilevsky[2018-09-26]	.
53326-5	Qn	N	HP:0003110	.	HPO:nvasilevsky[2018-09-26]	.
53327-3	Qn	N	HP:0031811	.	OHSU:JP[2018-07-26]	.
53327-3	Qn	H	HP:0031811	.	OHSU:JP[2018-07-26]	.
53358-8	Qn	N	HP:0012587	.	JGM:azhang[2018-07-24]	.
53358-8	Qn	H	HP:0012587	.	JGM:azhang[2018-07-24]	.
53360-4	Qn	N	HP:0012587	.	JGM:azhang[2018-07-24]	.
53360-4	Qn	H	HP:0012587	.	JGM:azhang[2018-07-24]	.
53531-0	Qn	N	HP:0012594	.	OHSU:JP[2018-09-26]	.
53531-0	Qn	H	HP:0012594	.	OHSU:JP[2018-09-26]	.
53735-7	Qn	N	HP:0500109	.	HPO:nvasilevsky[2018-07-17]	.
53735-7	Qn	H	HP:0500109	.	HPO:nvasilevsky[2018-07-17]	.
53736-5	Qn	N	HP:0031840	.	HPO:nvasilevsky[2018-12-18]	.
53736-5	Qn	H	HP:0500111	.	HPO:nvasilevsky[2018-12-18]	.
53760-5	Qn	N	HP:0410232	.	HPO:nvasilevsky[2018-10-08]	.
53760-5	Qn	H	HP:0410232	.	HPO:nvasilevsky[2018-10-08]	.
53815-7	Qn	N	HP:0003454	.	OHSU:jpgourdine[2019-03-14]	.
53815-7	Qn	H	HP:0003454	.	OHSU:jpgourdine[2019-03-14]	.
53835-5	Qn	L	HP:0410050	.	OHSU:JP[2018-09-27]	.
53835-5	Qn	N	HP:0410050	.	OHSU:JP[2018-09-27]	.
53919-7	Qn	N	HP:0030057	.	HPO:nvasilevsky[2018-10-01]	.
53919-7	Qn	H	HP:0032069	.	HPO:nvasilevsky[2018-10-01]	.
53921-3	Qn	N	HP:0030057	.	HPO:nvasilevsky[2018-10-01]	.
53921-3	Qn	H	HP:0032069	.	HPO:nvasilevsky[2018-10-01]	.
53964-3	Ord	NEG	HP:0012614	.	HPO:nvasilevsky[2018-10-01]	.
53964-3	Ord	POS	HP:0012085	.	HPO:nvasilevsky[2018-10-01]	.
54084-9	Qn	N	HP:0012024	.	OHSU:JP[2018-09-19]	.
54084-9	Qn	H	HP:0012024	.	OHSU:JP[2018-09-19]	.
54085-6	Qn	N	HP:0012024	.	OHSU:JP[2018-09-19]	.
54085-6	Qn	H	HP:0012024	.	OHSU:JP[2018-09-19]	.
54213-4	Qn	L	HP:0008163	.	HPO:nvasilevsky[2018-07-18]	.
54213-4	Qn	N	HP:0011731	.	HPO:nvasilevsky[2018-07-18]	.
54213-4	Qn	H	HP:0003118	.	HPO:nvasilevsky[2018-07-18]	.
54215-9	Qn	L	HP:0008163	.	HPO:nvasilevsky[2018-07-18]	.
54215-9	Qn	N	HP:0011731	.	HPO:nvasilevsky[2018-07-18]	.
54215-9	Qn	H	HP:0003118	.	HPO:nvasilevsky[2018-07-18]	.
54218-3	Qn	N	HP:0031394	.	UCD:tjcallahan[2019-02-23]	.
54237-3	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-07-18]	.
54237-3	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-07-18]	.
54237-3	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-07-18]	.
54309-0	Qn	L	HP:0030086	.	OHSU:JP[2018-08-27]	.
54309-0	Qn	N	HP:0030085	.	OHSU:JP[2018-08-27]	.
54309-0	Qn	H	HP:0002490	.	OHSU:JP[2018-08-27]	.
54467-6	Qn	L	HP:0032421	.	JGM:azhang[2019-05-03];JGM:azhang[2019-05-03]	.
54467-6	Qn	N	HP:0032419	.	JGM:azhang[2019-05-03];JGM:azhang[2019-05-03]	.
54467-6	Qn	H	HP:0032420	.	JGM:azhang[2019-05-03];JGM:azhang[2019-05-03]	.
54469-2	Qn	L	HP:0032429	.	JGM:azhang[2019-05-03]	.
54469-2	Qn	N	HP:0032425	.	JGM:azhang[2019-05-03]	.
54469-2	Qn	H	HP:0032428	.	JGM:azhang[2019-05-03]	.
54911-3	Qn	N	HP:0410222	.	UCD:tjcallahan[2019-02-23]	.
54911-3	Qn	H	HP:0410222	.	UCD:tjcallahan[2019-02-23]	.
54916-2	Qn	N	HP:0410222	.	HPO:nvasilevsky[2018-10-04]	.
54916-2	Qn	H	HP:0410222	.	HPO:nvasilevsky[2018-10-04]	.
55395-8	Qn	N	HP:0003613	.	OHSU:jpgourdine[2019-04-17]	.
55395-8	Qn	H	HP:0003613	.	OHSU:jpgourdine[2019-04-17]	.
55440-2	Qn	L	HP:0003563	.	HPO:nvasilevsky[2018-05-14]	.
55440-2	Qn	N	HP:0031886	.	HPO:nvasilevsky[2018-05-14]	.
55440-2	Qn	H	HP:0003141	.	HPO:nvasilevsky[2018-05-14]	.
55469-1	Qn	N	HP:0031213	.	HPO:nvasilevsky[2018-05-24]	.
55469-1	Qn	H	HP:0031213	.	HPO:nvasilevsky[2018-05-24]	.
55470-9	Qn	N	HP:0031213	.	HPO:nvasilevsky[2018-05-24]	.
55470-9	Qn	H	HP:0031213	.	HPO:nvasilevsky[2018-05-24]	.
55501-1	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
55501-1	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
55501-1	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
55559-9	Qn	N	HP:0410172	.	HPO:nvasilevsky[2018-12-18]	.
55559-9	Qn	H	HP:0410284	.	HPO:nvasilevsky[2018-12-18]	.
55589-6	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	.
55589-6	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	.
55590-4	Ord	NEG	HP:0410221	.	OHSU:JP[2018-10-11]	.
55590-4	Ord	POS	HP:0410221	.	OHSU:JP[2018-10-11]	.
55591-2	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-12]	.
55591-2	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-12]	.
55592-0	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	.
55592-0	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	.
55594-6	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55594-6	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55595-3	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55595-3	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55596-1	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55596-1	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55605-0	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55605-0	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55606-8	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55606-8	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55608-4	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55608-4	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-08]	copied from: 55592-0
55781-9	Qn	L	HP:0031851	.	HPO:nvasilevsky[2018-10-01]	.
55781-9	Qn	N	HP:0031850	.	HPO:nvasilevsky[2018-10-01]	.
55781-9	Qn	H	HP:0001899	.	HPO:nvasilevsky[2018-10-01]	.
55859-3	Qn	L	HP:0410209	.	HPO:nvasilevsky[2018-10-01]	.
55859-3	Qn	N	HP:0012335	.	HPO:nvasilevsky[2018-10-01]	.
55903-9	Ord	NEG	HP:0410244	.	HPO:nvasilevsky[2018-10-12]	.
55903-9	Ord	POS	HP:0410246	.	HPO:nvasilevsky[2018-10-12]	.
55918-7	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
55918-7	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
55918-7	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
55919-5	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
55919-5	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
55919-5	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
55932-8	Qn	N	HP:0002151	.	OHSU:JP[2018-07-30]	.
55932-8	Qn	H	HP:0002151	.	OHSU:JP[2018-07-30]	.
56132-4	Qn	L	HP:0032421	.	JGM:azhang[2019-05-03];JGM:azhang[2019-05-03]	.
56132-4	Qn	N	HP:0032419	.	JGM:azhang[2019-05-03];JGM:azhang[2019-05-03]	.
56132-4	Qn	H	HP:0032420	.	JGM:azhang[2019-05-03];JGM:azhang[2019-05-03]	.
56136-5	Qn	N	HP:0031886	.	HPO:nvasilevsky[2018-09-14]	.
56136-5	Qn	H	HP:0003141	.	HPO:nvasilevsky[2018-09-14]	.
56137-3	Qn	N	HP:0031886	.	HPO:nvasilevsky[2018-09-14]	.
56137-3	Qn	H	HP:0003141	.	HPO:nvasilevsky[2018-09-14]	.
56138-1	Qn	N	HP:0031886	.	HPO:nvasilevsky[2018-09-14]	.
56138-1	Qn	H	HP:0003141	.	HPO:nvasilevsky[2018-09-14]	.
56139-9	Qn	N	HP:0031886	.	HPO:nvasilevsky[2018-09-14]	.
56139-9	Qn	H	HP:0003141	.	HPO:nvasilevsky[2018-09-14]	.
56322-1	Qn	N	HP:0410235	.	HPO:nvasilevsky[2018-10-03]	.
56322-1	Qn	H	HP:0410235	.	HPO:nvasilevsky[2018-10-03]	.
56455-9	Qn	N	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
56455-9	Qn	H	HP:0410228	.	UCD:tjcallahan[2019-02-23]	.
56489-8	Qn	N	HP:0012072	.	OHSU:JP[2018-08-15]	.
56489-8	Qn	H	HP:0012072	.	OHSU:JP[2018-08-15]	.
56493-0	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
56493-0	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
56493-0	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
56494-8	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
56494-8	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
56494-8	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
56495-5	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
56495-5	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
56495-5	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
56504-4	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-07-18]	.
56504-4	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-07-18]	.
56504-4	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-07-18]	.
56505-1	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-07-18]	.
56505-1	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-07-18]	.
56505-1	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-07-18]	.
56506-9	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-07-18]	.
56506-9	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-07-18]	.
56506-9	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-07-18]	.
56516-8	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
56516-8	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
56516-8	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
56532-5	Qn	N	HP:0032469	.	JGM:azhang[2019-05-03]	.
56532-5	Qn	H	HP:0032469	.	JGM:azhang[2019-05-03]	.
56536-6	Qn	N	HP:0030057	.	HPO:nvasilevsky[2018-10-01]	.
56536-6	Qn	H	HP:0032069	.	HPO:nvasilevsky[2018-10-01]	.
56582-0	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
56582-0	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
56582-0	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
56583-8	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
56583-8	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
56583-8	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
56584-6	Qn	L	HP:0030795	.	HPO:probinson[2018-05-19]	.
56584-6	Qn	N	HP:0030794	.	HPO:probinson[2018-05-19]	.
56584-6	Qn	H	HP:0030796	.	HPO:probinson[2018-05-19]	.
56632-3	Qn	N	HP:0031907	.	HPO:nvasilevsky[2018-08-29]	.
56632-3	Qn	H	HP:0031907	.	HPO:nvasilevsky[2018-08-29]	.
56635-6	Qn	N	HP:0030057	.	HPO:nvasilevsky[2018-10-01]	.
56635-6	Qn	H	HP:0032069	.	HPO:nvasilevsky[2018-10-01]	.
56672-9	Qn	N	HP:0003268	.	OHSU:JP[2018-08-27]	.
56672-9	Qn	H	HP:0003268	.	OHSU:JP[2018-08-27]	.
56680-2	Qn	N	HP:0025376	.	JGM:azhang[2019-05-03]	.
56680-2	Qn	H	HP:0025376	.	JGM:azhang[2019-05-03]	.
56688-5	Qn	L	HP:0410245	.	HPO:nvasilevsky[2018-10-12]	.
56688-5	Qn	N	HP:0410244	.	HPO:nvasilevsky[2018-10-12]	.
56688-5	Qn	H	HP:0410246	.	HPO:nvasilevsky[2018-10-12]	.
56695-0	Qn	N	HP:0410225	.	OHSU:JP[2018-10-11]	.
56695-0	Qn	H	HP:0410225	.	OHSU:JP[2018-10-11]	.
56696-8	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
56696-8	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
56698-4	Qn	N	HP:0410225	.	OHSU:JP[2018-10-09]	.
56698-4	Qn	H	HP:0410225	.	OHSU:JP[2018-10-09]	.
56699-2	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
56699-2	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
56702-4	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
56702-4	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
56710-7	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
56710-7	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-08]	.
56713-1	Qn	N	HP:0410221	.	HPO:nvasilevsky[2018-10-12]	.
56713-1	Qn	H	HP:0410221	.	HPO:nvasilevsky[2018-10-12]	.
56729-7	Qn	N	HP:0410232	.	HPO:nvasilevsky[2018-10-08]	.
56729-7	Qn	H	HP:0410232	.	HPO:nvasilevsky[2018-10-08]	.
56735-4	Ord	NEG	HP:0031907	.	HPO:nvasilevsky[2018-08-29]	.
56735-4	Ord	POS	HP:0031907	.	HPO:nvasilevsky[2018-08-29]	.
56747-9	Qn	N	HP:0410225	.	OHSU:JP[2018-10-09]	.
56747-9	Qn	H	HP:0410225	.	OHSU:JP[2018-10-09]	.
56778-4	Qn	N	HP:0410225	.	HPO:nvasilevsky[2018-10-04]	.
56778-4	Qn	H	HP:0410225	.	HPO:nvasilevsky[2018-10-04]	.
56781-8	Ord	NEG	HP:0410226	.	HPO:nvasilevsky[2018-10-12]	.
56781-8	Ord	POS	HP:0410226	.	HPO:nvasilevsky[2018-10-12]	.
56913-7	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-07-18]	.
56913-7	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-07-18]	.
56913-7	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-07-18]	.
56914-5	Qn	L	HP:0002920	.	HPO:nvasilevsky[2018-07-18]	.
56914-5	Qn	N	HP:0011043	.	HPO:nvasilevsky[2018-07-18]	.
56914-5	Qn	H	HP:0003154	.	HPO:nvasilevsky[2018-07-18]	.
56985-5	Qn	N	HP:0003166	.	OHSU:JP[2018-09-19]	.
56985-5	Qn	H	HP:0003166	.	OHSU:JP[2018-09-19]	.
57102-6	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
57102-6	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
57102-6	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
57103-4	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
57103-4	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
57103-4	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
57104-2	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
57104-2	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
57104-2	Qn	H	HP:0011969	.	HPO:nvasilevsky[2018-12-18]	.
57105-9	Qn	L	HP:0030344	.	HPO:nvasilevsky[2018-12-18]	.
57105-9	Qn	N	HP:0030345	.	HPO:nvasilevsky[2018-12-18]	.
